Word,Probability,Data
t i t,2.67413608087e-07,93
t e s,1.01779511083e-07,39
b e b,1.27024958215e-07,17
t i s,5.67826653079e-08,23
j e l,1.95312498436e-09,25
f e w,1.95312498435e-09,41
h i b,1.34761778281e-06,86
N e z,1.94637343453e-07,21
n e N,1.64164615464e-06,61
d i w,1.95312498431e-09,79
g e m,5.150087424e-07,38
N i m,4.27868883227e-07,35
z e p,1.71530536515e-07,24
p e m,3.15428275405e-07,23
r e r,1.42767538873e-07,95
k e h,5.23425778574e-08,45
f i l,8.35488633704e-09,43
k e N,8.19504202074e-07,71
b i z,2.67602965094e-08,42
r i z,1.95312498437e-09,13
w i n,1.96408155642e-08,89
t i r,1.79279123821e-07,52
h i w,1.95312498434e-09,54
v i k,1.08113235762e-07,7
k i j,1.95312498434e-09,46
h i m,2.16822397354e-06,72
w e m,3.06283415434e-08,95
m e d,3.14968591847e-07,33
f i t,2.66029356092e-07,67
r e m,1.62188688022e-08,14
h e k,3.89739656377e-06,94
k e f,5.43427439039e-08,65
g i t,3.04305017682e-07,44
w i v,1.95312498429e-09,97
j i p,7.75295824747e-09,50
j e w,1.95312498439e-09,8
t i l,2.19201972384e-08,94
f e n,7.88689036006e-07,54
n i r,1.60382185082e-07,61
l e l,1.95312498435e-09,37
p e r,2.77805068499e-08,77
k e r,2.0500552307e-08,39
h e w,1.95312498435e-09,43
f i v,1.95400873669e-09,21
d e m,5.65252525661e-07,74
t e m,2.72068296271e-07,3
f i w,1.95312505618e-09,26
b e p,6.9028012908e-08,17
w e g,3.70082524064e-08,65
t i N,8.94574616287e-07,63
b e f,1.80027477325e-08,28
t i w,1.95312544193e-09,24
w i w,1.95312498433e-09,62
N e h,2.70431773407e-07,13
k e N,5.41382553627e-07,29
f e s,1.42132477628e-08,38
h i n,1.60514063039e-06,93
N e v,1.79889829148e-07,32
v e l,1.82280420222e-08,24
p i d,2.91474159407e-07,77
r e v,1.95312498431e-09,82
w i N,1.65717949281e-07,44
j e g,1.73632804803e-08,28
l i b,7.81732732209e-09,52
b i l,1.08675801678e-08,81
t e l,2.94047270429e-08,84
s e s,1.27408543361e-08,38
h e r,1.41044559203e-08,37
r i v,1.95312498436e-09,24
w i b,1.40494334277e-08,78
g e m,6.20802964344e-07,53
j i k,1.2631219547e-08,35
t i v,2.86975528121e-08,67
r i d,1.11013743639e-08,7
k i v,5.11173021482e-08,59
h i m,1.563658776e-06,12
z e n,9.7155892472e-07,96
m e j,1.95312498433e-09,57
N e k,6.15732934034e-07,28
b e m,8.02528974281e-07,71
p i k,3.47123321707e-07,60
t e j,1.95312498432e-09,73
m i s,2.15896489595e-07,78
N i r,1.95312498434e-09,45
l i h,1.0754549865e-08,71
k e m,8.53063083962e-07,69
w i d,8.25348646032e-09,65
b e k,6.82705010119e-07,32
g i h,1.84138467529e-07,57
w e p,3.17017779575e-08,80
f i v,1.95677275843e-09,95
l e j,1.95312498429e-09,96
g e z,1.381972584e-07,78
v i r,3.03782925523e-08,88
f e j,1.95312498435e-09,41
h i r,1.21121451288e-08,96
n i v,5.75790050799e-08,48
p i N,4.59140303255e-07,13
s i N,8.94016635532e-07,92
n i d,3.30976729461e-07,71
l i g,1.57522154175e-08,8
m i p,2.2103670814e-07,31
n i r,1.6037673765e-07,77
b e t,8.26404270951e-08,4
t i k,2.7242067337e-07,13
j e d,2.86483613909e-08,35
s i h,3.72403540473e-08,11
h i j,1.95312498432e-09,72
s i v,1.9558699789e-09,44
l e r,1.73592044407e-07,36
z e z,1.66775523269e-08,59
v e h,1.51573370328e-08,47
r e z,1.95312498435e-09,37
h e d,8.9534272229e-07,5
b i h,8.18742078335e-08,68
g e w,1.95312498435e-09,43
k i k,3.79774119655e-07,67
s e w,1.95312498435e-09,41
h e v,2.7620749563e-08,48
b i v,7.56457637212e-09,23
j i r,1.95312498429e-09,94
g e v,1.53534253096e-07,90
k i d,2.34736004273e-07,96
t i j,1.95312498429e-09,94
w e r,1.95312498433e-09,66
k i r,5.2140227789e-08,56
w e z,1.9531249843e-09,89
z e b,2.50806495202e-07,83
g e p,1.98496563933e-07,73
p e b,2.70912073627e-07,95
b e n,1.05556312774e-06,99
r e g,1.19469397221e-08,23
t e v,2.32889145774e-08,84
m i w,1.95312498434e-09,53
N i v,1.27522103937e-07,32
l e z,1.9601765404e-09,3
j e k,8.50161848619e-09,72
s e b,1.77897143332e-07,67
b i k,4.7824561548e-07,5
g i l,2.39232066957e-08,58
g e d,5.12079719225e-07,91
w e m,2.90286883763e-08,75
d i r,1.97971201094e-07,28
v e g,2.10706749874e-07,68
n i z,9.13271391552e-08,35
l i w,1.95312498432e-09,75
z e m,1.47420780401e-07,10
n i h,2.2819423709e-07,74
p i t,1.79038602968e-07,59
m i b,3.56346699486e-07,43
h e N,3.43499672189e-06,69
b i N,4.82429740588e-07,12
w i k,2.15061604312e-08,22
m i t,2.25610341628e-07,20
s e z,1.4757994131e-08,43
j i b,8.53785422691e-09,73
r i m,7.7850540311e-09,51
n i v,6.35016708529e-08,62
N i g,1.00354927614e-06,86
n e f,2.35498668577e-07,80
v i d,1.68222524235e-07,39
n e t,2.40470341734e-07,31
s i r,2.63950965586e-07,49
N i l,1.95312498436e-09,38
g i b,2.21007279904e-07,72
v e t,1.63595557425e-07,50
f i j,1.95312498434e-09,45
g i d,4.49605351254e-07,91
k e d,6.88014412897e-08,12
N e h,3.31551130499e-07,63
b i d,1.68267809764e-07,75
g e s,2.12345705706e-07,38
d e d,2.05003255615e-07,83
h e w,1.95312498433e-09,63
b i r,3.013977929e-08,10
N i f,3.80622611812e-07,70
r i s,6.35374614731e-09,80
m e r,1.95312498431e-09,81
z e f,1.96102534268e-09,78
n i m,3.02871620446e-07,18
d e l,3.20078036592e-08,50
m e n,6.81178792149e-07,39
p e f,6.43399666793e-08,74
f i r,1.80120785235e-08,69
r e k,6.65568591998e-09,12
t e r,1.98825164385e-07,99
N i z,1.80343684692e-07,51
l e v,1.95312498437e-09,14
j i v,1.95312498431e-09,84
b i g,2.22749475119e-07,18
g e t,3.96702147155e-07,87
f e d,2.46688471809e-07,68
g e b,2.42481833767e-07,88
d i v,1.18442479196e-08,11
h i z,4.09652132968e-08,90
z e s,2.69935255758e-08,94
t i p,1.65241740213e-07,36
p e l,3.57947503959e-08,75
s i h,3.78373244613e-08,95
m e v,8.69275834829e-08,95
n i l,1.9531249843e-09,89
N e N,2.00114438385e-06,95
t e g,1.57784228237e-07,5
m i f,2.18171406486e-07,52
l e k,2.67407904649e-08,62
d e w,1.95312498712e-09,28
g i s,1.7082960107e-07,49
w e k,2.14948669087e-08,26
N e n,1.10406766455e-06,19
z e N,1.04585432793e-06,95
n e b,5.54445736357e-07,99
f e g,2.19166112836e-07,21
n e p,2.25346472346e-07,10
v i N,4.28707794229e-07,25
N i k,5.23178455031e-07,67
z e r,1.25181621156e-07,33
n e r,1.42771355175e-07,85
p e k,2.15396699661e-07,2
m e w,1.95570936379e-09,12
k e j,1.95316701303e-09,20
f i n,4.64569334668e-07,32
h e j,1.95322264427e-09,16
l e s,1.9531249843e-09,86
t e f,4.53712591695e-08,70
h e s,5.03608207398e-08,87
j i s,1.95312498437e-09,16
w i h,1.95312498433e-09,64
g e n,1.34739339171e-06,50
g i w,1.95312498432e-09,67
k i l,1.32862402895e-08,29
h i g,1.4974395808e-06,2
w e w,1.95312498437e-09,12
k i z,1.24285207208e-08,18
v e z,2.80144201176e-08,78
m e k,4.85080176312e-07,56
N e j,1.95312499394e-09,29
p i m,3.63509141518e-07,30
d e k,7.85337919636e-07,66
p e j,1.95312498432e-09,73
m i m,6.34277948285e-07,72
z e r,1.25173963537e-07,68
p i j,1.95312498434e-09,47
k e k,4.71135271347e-07,75
N e d,2.20823190695e-07,10
z i N,3.78893479359e-07,7
g i v,1.21713905945e-07,19
N e k,9.42474298891e-07,81
j i r,1.95312498429e-09,95
g i d,2.24680254707e-07,32
m i k,5.10664346453e-07,56
g e l,2.06628736181e-08,40
k i m,4.76154590569e-07,46
r e n,7.9152220632e-09,55
h i f,3.62579687349e-08,89
z e w,1.95312498437e-09,35
n i b,4.55520647719e-07,73
p e p,3.53182717598e-07,94
m e r,1.95312498431e-09,80
k e s,6.03367808647e-08,35
m i j,1.96095422764e-09,1
b e r,1.63753385832e-08,10
z i f,1.95312498429e-09,95
d e s,1.33244896431e-07,1
r i g,1.53863808671e-08,3
g e h,1.56601368003e-07,32
N e j,1.95312498886e-09,30
t i g,2.1021131821e-07,44
h i l,4.53754496091e-08,78
r i d,1.17287293583e-08,19
f i N,6.27467122557e-07,53
r i g,2.36500548144e-08,90
r e b,1.6258998247e-08,88
b i n,8.34259262052e-07,63
m e s,1.97724423147e-07,27
k e n,6.11199763493e-07,25
f i b,1.34587098876e-07,51
h e n,8.40162406199e-07,7
b i n,9.45673692038e-07,74
b e l,2.60397133978e-08,56
s e m,2.81074441808e-07,35
h e p,1.0188746717e-06,86
d e r,2.26125386141e-07,90
j i m,7.88241035035e-09,54
b e N,5.08540999909e-07,8
w e h,1.07540936552e-08,92
k i h,1.73332019168e-08,22
n i g,6.81289995721e-07,59
l i f,3.7158272237e-08,78
t e h,7.45883027899e-08,50
r e s,6.35410608402e-09,38
t e z,2.61384694238e-08,5
N i b,2.95928020904e-07,25
r e p,1.61019921462e-08,86
d i j,1.95312498433e-09,59
r i N,1.12263253147e-07,12
f e l,3.9725023997e-08,62
p i b,1.53278489312e-07,39
n i p,3.31844026653e-07,41
k i d,9.18426692563e-08,35
b e N,1.00150413012e-06,69
z e k,1.15400902179e-07,48
n i f,2.07742782764e-07,68
p e t,6.72494893176e-08,81
l i s,1.95312498433e-09,62
f i g,1.93594278055e-07,17
k e w,1.95312498433e-09,62
m i n,6.54821934542e-07,50
b e v,6.79619694808e-09,5
z i b,2.55076034467e-07,82
g i k,9.28844986868e-07,87
n e l,1.95312498433e-09,58
s i j,1.95312498543e-09,30
h i h,4.54743052059e-08,81
g i d,4.33067567843e-07,88
n i s,2.73854106421e-07,96
v e j,1.95312498429e-09,92
r e f,1.95551183137e-08,91
p e s,4.8719768669e-08,24
r e t,1.25724502748e-08,34
k e b,8.92792982365e-08,14
h e b,8.63374492291e-07,10
b i j,1.95312498432e-09,69
k e p,2.97061967304e-07,79
h e t,7.37892846191e-07,73
d e r,2.24436805462e-07,85
g e g,2.63924838162e-07,23
d e N,8.36465622906e-07,64
w e t,1.95312498432e-09,73
k i t,7.30715624026e-08,3
w e d,1.71541641507e-08,99
z e l,5.31597828932e-08,76
p e N,4.96184645012e-07,9
k e z,8.04490253759e-08,85
h e s,4.63210884126e-08,75
j i m,7.9152220632e-09,55
l i j,1.95312498432e-09,69
t e t,1.96942655636e-07,37
h e h,5.63993222781e-08,91
N i p,3.1580586017e-07,25
r e w,1.95312498435e-09,43
w i z,1.95312498434e-09,45
N i f,3.14270982365e-07,20
l i N,1.27124657197e-07,39
g i n,1.05265699749e-06,13
d i n,5.47685099088e-07,46
f e z,1.95730973372e-09,66
n e w,1.9531249843e-09,91
d i p,6.62823390565e-08,13
f e h,4.63305663357e-08,53
n i t,3.21849403863e-07,60
g e v,1.49757448715e-07,83
l i w,1.95312498436e-09,35
l e h,6.35409228413e-09,40
k e v,2.68038290554e-08,60
h e g,1.89264626362e-06,50
m i r,1.95312498435e-09,39
s e t,1.0690587084e-07,22
b e z,4.23541929498e-08,16
z i n,5.93947940116e-07,69
d e t,5.98169231975e-08,14
t i m,4.27036798414e-07,25
n e h,2.09380410163e-07,41
s i f,6.43019092155e-09,11
n e v,6.37143750233e-08,12
g e h,2.11478944003e-07,99
d e r,2.09624692316e-07,3
p i p,1.49148614461e-07,73
v e v,1.95312498432e-09,71
r e j,1.95312498431e-09,78
t e N,4.79855680362e-07,21
p e w,1.95312498437e-09,37
k e f,5.1246456098e-08,51
N i k,4.80036900938e-07,56
b i h,7.34183242669e-08,50
k e t,1.57602591579e-07,64
b i t,9.25088239978e-08,31
r i f,3.71621736742e-08,13
n e k,9.70641163649e-07,96
k i p,1.08667090951e-07,60
v e p,1.89812473667e-07,76
m e h,2.28292659562e-07,39
m e l,1.95312498456e-09,34
n e m,4.55371641986e-07,52
p e d,1.21802749134e-07,71
l i n,8.79717639385e-09,80
g i N,1.06458884078e-06,64
t e p,2.12430956708e-07,40
N i t,4.12969645818e-07,12
r i j,1.95312498435e-09,39
b e m,4.86527798296e-07,1
g i b,1.85175414261e-07,58
w e z,1.95312498431e-09,81
d i b,1.20716382681e-07,37
n e m,7.82823837726e-07,96
f e f,9.93695270835e-08,85
g e d,5.65441120502e-07,99
n e s,2.67534976146e-07,88
d i t,1.26648812994e-07,16
N e k,1.02607505622e-06,91
m e t,4.00144947707e-07,74
n i n,9.47791620341e-07,98
r e s,6.35409921888e-09,39
p i v,3.1053819953e-08,75
m i d,2.72300073924e-07,27
N i w,1.95312498429e-09,93
r i m,9.81464046169e-09,5
w e m,2.69764634411e-08,47
v i t,1.58242714114e-07,76
s e N,7.95683100665e-07,92
n e d,2.71645205292e-07,36
d e f,4.01944527696e-08,87
n e r,1.42787672633e-07,23
h e m,2.27693209377e-06,71
p i l,3.1386371278e-08,92
v e r,2.71141603266e-08,74
l e g,1.59467075481e-08,84
f i h,1.95584685171e-08,89
h e h,4.69269427605e-08,9
k e z,4.95392522461e-08,32
m i N,1.53860285966e-06,48
b i b,1.57683017086e-07,35
j e p,2.4256966889e-08,95
j e b,1.65358249871e-08,18
b i p,7.83620624776e-08,10
v i w,1.95312498433e-09,61
g e r,1.6502614432e-08,87
w i m,3.95751851446e-08,91
z e d,1.62036565748e-07,86
b e t,1.9589348149e-07,70
p i s,4.54031092443e-08,13
p e h,4.56007829835e-08,82
m i k,5.50783932026e-07,65
v i n,7.65691851964e-07,98
j e z,1.95312498433e-09,66
l e p,1.8237665043e-08,38
g i p,1.3979536002e-07,6
w i r,1.95312498436e-09,23
N e m,7.20722791609e-07,88
p e z,3.50122499657e-08,43
f e t,3.47205380084e-07,93
g i f,1.32478284505e-07,39
j e s,6.35425097065e-09,14
d i f,4.70755722407e-08,16
f e b,3.05182698021e-07,88
n i N,1.18059323256e-06,23
w e w,1.95312498435e-09,35
h i d,1.34026539894e-06,82
m e f,1.97165944788e-07,86
p e n,7.73364631049e-07,75
z e g,1.87552625859e-07,23
N i b,4.38130498998e-07,66
g i p,3.83241650406e-07,88
m i h,1.53410346976e-07,8
w i m,3.05425546126e-08,21
d i N,8.36900326827e-07,60
b e b,2.23424418233e-07,54
z i v,1.9558178668e-09,43
g e j,1.95312498435e-09,39
N e l,7.34912109863e-09,3
f e w,1.95996315716e-09,12
h i b,1.11220732688e-06,59
k i s,5.19410799732e-08,77
N i n,1.45146728863e-06,44
n e N,1.36009393057e-06,34
h i N,2.59357014557e-06,37
d i s,1.37516664784e-07,93
g i f,1.57507948837e-07,85
f i l,1.04875679691e-08,76
h e l,1.23007049393e-08,4
b e d,3.93091178285e-07,95
N e d,5.40839833921e-07,94
j e t,8.57429031399e-09,74
h i w,1.95312498434e-09,45
v i k,1.62227834424e-07,42
k i j,2.50666600701e-09,9
m e p,4.99040301016e-07,95
z i l,6.71896883811e-09,8
f i f,7.67663461557e-08,81
m e d,4.73258766009e-07,68
l e b,6.4189465861e-09,2
r i t,9.55364456748e-09,99
b i l,1.22010399645e-08,97
g i t,2.31447836581e-07,11
w i v,1.95312498437e-09,12
d i h,7.08016658387e-08,48
j i p,9.06670190455e-09,87
N e l,1.95312498432e-09,69
j e w,1.95312498436e-09,19
d i z,1.71467088619e-08,15
f e n,7.03274739375e-07,43
h i v,7.90164461348e-09,94
n i r,1.60389527846e-07,34
v e m,1.46810887902e-07,22
N e f,4.33125656448e-07,94
z e g,4.55701974527e-07,95
m e b,5.16376199485e-07,91
p e r,2.98872703875e-08,86
n i z,1.42652120021e-07,99
b i N,4.57529970688e-07,2
t e m,3.97168176213e-07,38
f i w,1.95312498436e-09,37
h e s,3.07544411661e-08,13
r i w,1.95312498435e-09,42
w e g,3.51770620996e-08,38
d e N,1.20253688507e-06,92
b e f,2.1706869791e-08,57
z i r,1.70918386111e-07,38
n e n,7.26453664686e-07,47
s i l,3.64575213583e-08,13
f e s,1.57292102585e-07,1
h i n,1.09750987033e-06,54
t e s,1.32101556424e-07,74
p i d,3.95397912854e-07,98
l i p,2.41342427238e-08,94
k e l,3.02859132313e-08,29
l i b,8.83504617537e-09,81
b e b,2.53106978134e-07,62
k e r,3.08779423698e-08,90
h e r,2.19201972384e-08,94
z i g,1.33693931474e-07,6
w i b,1.50511900235e-08,97
j i k,1.54909956344e-08,78
h i s,1.94646403678e-08,54
w i s,1.95312498431e-09,80
k i v,3.81757662021e-08,30
n e j,1.9531249843e-09,86
v i h,2.96454738162e-08,91
n e l,1.95312498433e-09,61
f i z,1.95747326168e-09,68
l e l,1.95312498468e-09,30
t e j,1.95312498452e-09,34
N i r,1.95314429732e-09,18
g i z,1.9196547059e-07,31
d e z,3.71365138145e-08,59
j i N,1.40572349935e-07,83
b e k,6.65869295946e-07,27
g i h,1.66241428076e-07,28
w e p,2.98214611437e-08,63
d i l,1.38945251447e-08,35
t e l,3.32372569122e-08,99
N e s,2.91561209003e-07,15
f e j,1.95312498434e-09,54
h i r,9.98260175389e-09,69
n i v,5.63926489246e-08,45
p i N,5.04126169951e-07,22
p e v,1.39004730064e-08,29
j e h,1.95312498431e-09,78
w i m,3.72398539807e-08,75
m i p,2.28111921926e-07,34
h e w,2.34164829529e-09,6
r i s,6.35420126844e-09,23
v i r,2.54200601901e-08,66
n e j,1.95312498447e-09,34
N e d,2.67615904963e-07,29
h i j,1.95312498434e-09,45
z e z,1.35896798468e-08,32
v e h,1.51574792835e-08,64
r e d,2.37701028277e-08,91
p i r,2.12363365747e-08,90
l i t,1.57169673664e-08,81
r e z,1.95312498436e-09,26
b i j,1.95312498434e-09,50
h e d,1.57843538165e-06,98
b e l,2.7370465619e-08,65
g e w,1.95329898341e-09,16
h i N,2.95506651345e-06,61
h e v,3.08533147366e-08,85
b i v,6.95190728469e-09,12
z e p,2.89497086108e-07,63
w e r,1.95312498429e-09,93
k i r,3.83089281224e-08,19
z e b,2.13636929282e-07,72
l e h,6.3542355213e-09,17
t e v,1.67082108514e-08,49
m i w,1.95312498684e-09,30
N i v,1.25926926217e-07,29
l e z,1.95312498435e-09,36
r i l,1.09331581559e-06,77
d e f,2.98229811142e-08,38
N i d,5.36854337939e-07,88
b i k,5.39224480287e-07,32
g i l,2.18421316611e-08,33
v e g,1.66011673515e-07,47
n i z,1.05417500423e-07,56
z e m,2.469589485e-07,49
f i k,1.86221846028e-07,29
p i t,2.4146805928e-07,80
m i b,2.61618055807e-07,14
s e d,1.28074606004e-07,41
l i k,2.43803693279e-08,96
w i k,2.53238951678e-08,59
m i t,3.02789744395e-07,47
s e z,1.19000161491e-08,14
j i b,7.38130500389e-09,38
z i l,1.08675801678e-08,81
j i z,1.95312498432e-09,71
z i z,2.15030878496e-08,12
n e f,2.07478722852e-07,53
v i d,2.06237461146e-07,56
t e n,1.61271760864e-06,99
v e f,5.54392889515e-08,96
p i r,1.59223270496e-08,53
p e g,2.52054222888e-07,28
r e h,1.9531249843e-09,86
f i j,1.95312498431e-09,82
l e w,1.95312498429e-09,96
k e d,1.02756012317e-07,43
j i w,1.95312500603e-09,6
d e p,2.35503119544e-07,79
g e s,1.87879607134e-07,3
j e r,1.95312498431e-09,76
b i r,3.26437007817e-08,23
j e f,2.39570199648e-08,64
v i n,5.73785309657e-07,66
n i m,3.93083226503e-07,41
m e n,1.11048193273e-06,90
g i z,2.30285147089e-07,80
l e d,1.54390417078e-08,4
t e r,1.8810486602e-07,4
N i z,1.59580183362e-07,8
l e v,1.95312498435e-09,43
g i r,4.00585662466e-08,1
d e b,4.95482437903e-08,13
N i h,3.96030547585e-07,87
b i g,3.37533398586e-07,53
g e t,3.57415743672e-07,74
d i d,1.00104051186e-07,9
f e d,3.52651168976e-07,97
h e b,1.225209658e-06,67
p e l,2.87004669157e-08,48
d i s,1.14718446063e-07,65
m e v,8.90603585864e-08,98
l e n,7.38130500389e-09,38
k e p,1.98959077345e-07,54
t e g,2.83204166655e-07,56
m i f,1.82076954694e-07,19
s e h,3.27615244688e-08,26
l e k,2.77170345887e-08,69
d e w,1.95312498434e-09,51
j i n,1.95312498437e-09,17
r i k,6.78727077833e-09,17
w e k,2.00551354642e-08,7
N e n,1.37596377679e-06,56
n e b,2.16335356691e-07,8
k i k,4.75282027324e-07,87
d e p,7.85259630186e-08,1
f e g,3.27139355046e-07,56
v e b,1.92152555582e-07,83
n i k,4.25474233835e-07,9
p i n,5.68340276231e-07,40
g e g,4.12561284612e-07,64
l e N,1.32400195481e-07,84
m e w,1.95312498435e-09,41
f i n,8.09580700881e-07,93
h e j,1.95312498433e-09,61
p i g,3.16903701119e-07,66
t e f,5.58651816761e-08,99
j i s,1.95312502176e-09,11
g i r,3.12188293653e-08,58
j e v,1.9531249843e-09,87
N e v,2.28667807402e-07,80
g e m,9.8892602592e-07,89
g e k,8.60319223915e-07,34
p e N,1.30023460949e-06,91
h i g,1.52596887622e-06,25
z e t,2.75339277821e-07,95
k i z,1.78252466503e-08,61
v e z,2.11624483661e-08,43
m e j,1.95312498432e-09,71
v i m,2.74764253494e-07,43
b e s,7.47017569829e-08,56
f i r,1.88739376901e-08,75
z i N,4.65156372093e-07,28
t i v,2.45493639236e-08,51
w i p,2.71171929752e-08,31
s i m,5.04495757666e-07,69
N i l,1.95312498433e-09,66
s i m,4.64512319453e-07,63
g i d,3.19775214184e-07,63
h i t,8.63792533171e-07,75
h i f,3.71836382162e-08,98
z e w,1.95357990449e-09,14
d i s,1.32221125596e-07,87
p e p,1.34301342501e-07,35
r e m,2.04415646618e-08,61
N e w,1.95312498429e-09,92
k i s,5.0276188099e-08,73
w i k,2.68483081027e-08,72
k e s,5.53331484759e-08,24
m i j,1.95312498435e-09,36
s e l,7.33103057913e-09,23
z i f,1.95312498432e-09,68
d e s,1.16934356974e-07,44
j i j,1.95312498437e-09,12
z i t,2.11164195497e-07,59
w e w,1.95312498436e-09,18
s i n,4.87134813311e-07,52
w i z,1.95312498434e-09,46
h i l,3.18066253849e-08,35
h e k,3.62818387907e-06,77
f i N,4.34702950926e-07,18
p i j,1.95312498464e-09,31
m e s,2.40948970427e-07,60
b i m,5.30191425451e-07,53
h e n,1.10724584028e-06,40
b e j,1.95312498432e-09,71
h e p,9.16785610094e-07,75
s i k,2.59865734952e-07,84
f e v,1.95677275843e-09,95
N e r,1.95312498432e-09,67
j i m,9.30614769552e-09,93
b e N,5.82756805339e-07,21
k i h,1.63979445971e-08,13
z e h,3.71613142801e-08,66
n i g,4.94390714121e-07,22
f i d,2.43325687541e-07,77
l i f,3.71602236535e-08,51
t e h,7.18846200713e-08,31
b e w,1.95312498434e-09,53
r i r,1.8238085302e-07,75
t e z,3.08588212107e-08,30
N i b,4.21289215031e-07,62
t i j,1.95312498434e-09,46
w i t,2.0722349656e-08,16
d i j,1.95312498438e-09,36
r i N,1.14278221528e-07,17
s i w,5.5479016852e-09,3
k i g,2.68627709343e-07,36
f e l,2.97964193108e-08,27
h i p,7.30687670848e-07,70
v e k,8.63519580037e-08,14
z e k,8.86405063426e-08,27
p e t,4.24497890576e-08,46
l i s,1.95312498436e-09,21
s e b,1.44758186992e-07,51
k e w,1.95312500199e-09,27
m i n,6.03281693869e-07,41
b e v,1.43206503456e-08,98
z i b,2.44846585533e-07,79
w i g,2.70697683965e-08,92
N e l,1.95312498432e-09,75
z i p,9.7788487068e-08,14
w e s,1.07552047737e-08,29
v i b,8.76191973181e-08,30
N i h,3.56430865235e-07,58
n e z,4.88499834597e-08,22
g i f,1.59433813797e-07,88
p i f,4.57237612702e-08,18
l i r,1.11967084115e-07,86
r e t,1.11013742626e-08,7
h e b,1.02474992778e-06,39
b e n,9.43513688966e-07,90
k e p,3.11805835325e-07,82
p e r,3.19037333654e-08,94
h e t,8.41609384815e-07,86
g e g,3.94293537402e-07,60
k i f,3.76412321094e-08,21
p e N,6.54199676249e-07,34
m e k,4.30969742531e-07,42
l e n,6.92253032095e-09,22
t e t,1.37602824394e-07,10
N i p,3.23677682536e-07,2
r e w,1.95312498432e-09,70
r i n,2.41342427238e-08,94
w i z,1.95312498434e-09,48
N i f,3.50476377314e-07,49
b i m,4.6100215465e-07,43
t i n,8.0509419397e-07,21
d i n,5.80014722868e-07,51
n e w,1.95312498433e-09,62
s i s,3.29128922378e-08,30
f e h,4.60601844484e-08,14
v e w,1.95312501238e-09,27
l e m,3.87182385404e-08,93
l i w,1.95337677548e-09,14
s e f,1.95421547514e-09,32
h e g,1.78869043679e-06,41
t e k,4.70755936987e-07,67
m i r,1.95312498433e-09,58
j i d,8.04829354119e-09,59
z i n,7.5086724359e-07,90
v i p,1.5217999873e-07,82
n e h,2.19797432017e-07,50
v i f,1.11911945341e-07,1
N i s,2.85526440706e-07,81
g e N,9.47281879691e-07,66
z i d,2.6488964695e-07,95
p i p,1.10991994544e-07,54
p i b,1.10396674176e-07,1
p e w,1.95312498433e-09,64
w e p,3.18168764907e-08,81
l i v,1.95312498429e-09,93
j i n,1.95312498429e-09,98
g i s,1.84272119291e-07,65
N i k,3.64474772476e-07,19
k e t,2.59462342683e-07,95
b i t,1.27714242126e-07,56
w e b,8.35865710312e-09,68
v i s,1.30924243791e-08,27
k i b,1.18768624911e-07,26
n e k,9.22629121841e-07,91
v i j,1.9531249843e-09,89
v e p,1.38739474534e-07,49
h i k,3.3444770289e-06,64
